date,stars,user_id,review_id,business_id,text
11/1/2014,3,q200TCFOheJfS_MvvwMfJw,TXSxOaYv0gbXRx0pGaTdmA,DReLu6HuFOm4p-jYZpgQkw,"The urge to consume Thai food has hit once again and once again we are back at Thai House. Though it was crowded tonight we were given a booth right away. I've ordered Thai ice tea, tod mun, chicken satay, fried pot stickers, fried tofu and a bowl of chicken Tom Yum for appetizers. My entr<e9>e,  if I still have room will be garlic prawns and sea scallops. My wife will be having #63.Well we ate our way through the appetizers... Did anything stand out you might ask. The answer surprised even me. I never thought that Thai food was supposed to not have any flavor. I never knew that it was simply a platform for the sauces,  very disappointing. The Tod mun for example was described as a blend of ground fish and best Thai spices. It had no flavor that stood out except for a slightly fishy aftertaste. It was simply a base for the sauce that accompanied it.Now the entr<e9>e,  garlic prawns and sea scallops. .. Prawns to me are seriously large shrimp bordering on the size of young lobsters. At the very least they should be as large as the shrimp that you would get in a shrimp cocktail at a nice restaurant. Sea scallops are fat and juicy with a diameter akin to a half dollar coin. What appeared on the plate were a lot of vegetables, shrimp the size of ones that you'd buy in a bag at HT and tiny scallops. There were more veggies than seafood. Bummer. I couldn't taste any garlic in the dish and asked for some garlic on the side. I guess all my time with Peter Pan made me believe that I would be given a dish of either raw or roasted garlic instead I was given a small bowl of dry garlic bits.The only things that saved the meal from being a complete disappointment were the company, the Thai ice tea and the mango with sticky rice for dessert. If I decide to eat here again I really need to review my reviews and order nothing but the Thai ice tea and the mango and sticky rice."
10/8/2014,3,q200TCFOheJfS_MvvwMfJw,xXs4gFfGAjTWyXykj_GiJA,i-cEO98lTS10WH30FyKvGA,"Robert is our waiter. He made some really good table side guacamole for us. We had no wait to get a table and we're seated immediately. I ordered a lemonade and a mushroom swiss burger. My wife ordered sweet tea and chicken crispers. The guacamole was very filling. Now to see what the burger tastes like. It's average,  what a shame."
6/28/2015,1,q200TCFOheJfS_MvvwMfJw,VdYWum1COVch49oEDYm_Yw,i-cEO98lTS10WH30FyKvGA,"My wife and I went to this Chili's again for what we had hoped to be a nice supper. The area we were seated in was filthy. The floor hadn't been swept and many of the tables hadn't been bussed. A nice young lady got our drinks for us but it took our server Davante another 10 minutes to show up at our table and take our orders. My wife's salad arrived first. She said it was okay. Our entrees arrived about 15 minutes after the salad. She had smoked wings with ranch dressing, they arrived with barbecue sauce. I had the Ancho salmon. It was over cooked and tasteless. We had to ask the guy delivering the food to refill our drinks since Davante was too busy chatting in the kitchen to do his job. When it came time to leave he was nowhere to be found so we used the electronic check out. My wife was so displeased that she complained about the meal on the Chili's website."
3/5/2013,4,q200TCFOheJfS_MvvwMfJw,icA26WluKEtsy62gfGWVlQ,eMFD4FA8NVAlUAeBl4EVNw,I had lunch here today with some friends from work. They were slammed with people but everything moved very smoothly. I ordered an Italian BMT & had it in about 5 minutes in spite of the 6-7 people that were in front of me.
3/17/2013,4,q200TCFOheJfS_MvvwMfJw,saI-__ILHcY6bN6iAMECTA,eMFD4FA8NVAlUAeBl4EVNw,Bought a 6 inch combo Italian bmt sub for lunch. Th efficient crew had almost no patrons although the St. Patrick's parade was starting to wind down & the streets were filled with hungry people. The manager that was there was the same one that was there on my last visit. I made the sandwich a combo with the edition of a bag of chips & a medium drink.
3/3/2013,3,q200TCFOheJfS_MvvwMfJw,M7qodK-zkBfZ9eurIPAHAw,hzUNiLRMqZeVxZtP38enUg,I've eaten here a few times as recently as last night.  Its a typical taco bell. The service has always been quick and they've never gotten an order wrong. Its just too bad that the food goes right through me. I think the strangest thing I've eaten so far was a Volcano Burrito with fire sauce. Do not eat something like this before you go on a long car ride or without having Immodium handy.
10/30/2011,4,q200TCFOheJfS_MvvwMfJw,Txs9W4KusVeDj5rQNEGFtQ,Wqzx76XjqUFN8Ow3zX0cZA,I've been to Ishi twice now both times at what other reviewers say is their second location. It does have a too large feeling but both times I've been there there have been a good amount of people. But the best thing about Ishi is their sushi. Its fresh. They have a lot of different rolls but they also have many types of fish that I haven't seen listed on the menus of restaurants in South Charlotte. I particularly like Wahoo.Both times I was there I ordered 15 pieces of salmon nigiri & 2 of wahoo. I seemed to be the only one eating sushi. Most of the other patrons seemed to have very little time for lunch & were ordering lunch specials. THe chef visited my table the last time & presented me with an orange. It was the perfect way to end the meal.My waiters both times have been polite & efficient.
3/3/2014,3,q200TCFOheJfS_MvvwMfJw,#NAME?,eNepNrx9dzehOql6fKxW3Q,I tried the smokehouse brisket with curly fries and a large drink. The combo price listed on the board and the total amount seemed very far apart. Anyhow the food was out quickly. I went and sat down and began eating. The fries were initially hot but got cold quickly. The sandwich was cold from the get go. It was pretty tasty but it was still cold. The restaurant has a pleasant ambiance inside and it was very clean. The staff was very polite. I will probably eat here again if I have a hankering for fast food.
10/29/2009,4,q200TCFOheJfS_MvvwMfJw,N_lGk84lNEyl5ehILupMJw,UO9rIZ_DjkoIcCB7SWaIvA,My favorite club in Charlotte. Great food & drink and an excellent selection of ladies.
10/31/2013,5,q200TCFOheJfS_MvvwMfJw,tKto85uQOxwa72j--AHD8A,6LoNRotewF81fxka6L_8Jw,"I used to think that Subway was as good as it got, boy was I wrong. I have a new favorite sub chain & that chain is Firehouse. On the outside Firehouse doesn't appear to be any different than any other sub shop. The interior is where the magic begins. In keeping with its name the interior walls are decorated with firefighting memorabilia. The Starmount store has a large mural of Engine Company #12 arriving at a blazing house ready to do battle with the flames.It also seems to be a favorite place to eat with first responders. I have tried the meatball sub combos on two visits. Both times the sub was served piping hot from an oven. They were very tasty & very filling. I also tried the beef brisket one. I also liberally spread Captain Sorenson's Datil Pepper Sauce on that sub. It has a sweet hot flavor that really starts burning when it wants to leave your body!"
11/2/2013,3,q200TCFOheJfS_MvvwMfJw,u-eln0dAftgaYuYbkaXzCw,6LoNRotewF81fxka6L_8Jw,(11/01/13) I tried the steak and cheese sub. It was pretty ordinary. No special sauce orher than the Sorenson hot sauce.(11/02/13) Tonight I'm having another large meatball sub. I think they're the best sub on the menu.(11/03/13) So I had a mediym steamer today. It was average at best. What a disappointment.
11/27/2013,4,q200TCFOheJfS_MvvwMfJw,H4ef3dISMxt_nkQEOkIt6g,6LoNRotewF81fxka6L_8Jw,11/26/13 I had a great hero sub tonight. It was made by Jarvis. I tried some tahitian garlic hot sauce as well. Both were vwry tasry.
12/6/2013,5,q200TCFOheJfS_MvvwMfJw,fQnsjWJjqD42wLLzqTrusg,6LoNRotewF81fxka6L_8Jw,Greg made me one of his favorite subs tonight called the engine company. It isn't on the menu anymore but it was very tasty.  The backdraft hot sauce complimented it nicely. I've tried most everything on the menu at this point and all of it is pretty good. I'm now letting them surprise me and it seems to be working out pretty well.
12/14/2013,4,q200TCFOheJfS_MvvwMfJw,7ETimBLuvcb12ZUURr7b-w,6LoNRotewF81fxka6L_8Jw,"So I had a meatball sub this afternoon. It was very good as always. Then later this evening I decided to try their chili. That was a mistake. The chili is relegated to side items for a reason. First off it is continuously heated in a container all day long. It is served in a small plastic bowl which is actually fortunate because you don't have much to eat. The chili is pretty watery. It needs to be thicker, two packs of crackers are provided for this purpose. But the lack of thickness is a front for the lack of substance. The chili doesn't have a lot of meat, beans or flavor. I added a hot sauce that I liked called Backdraft. The sauce provided flavor but did not draw out any from the chili. My stars represent the service and the sub I had earlier. The chili gets no stars from me."
12/31/2013,5,q200TCFOheJfS_MvvwMfJw,IbqUNjhgZS7q_F1r3PlPkA,6LoNRotewF81fxka6L_8Jw,"Another day another Italian sub. Firehouse makes them very, very well and always tasty. Just the thing to hit the spot on a long shift."
1/7/2014,3,q200TCFOheJfS_MvvwMfJw,fWwAM1mVmMENZq0slG5zSw,6LoNRotewF81fxka6L_8Jw,"Today is the first day of the debut of the new sandwiches. Oddly there is no mention of them on their Yelp page. I ordered a Sriracha beef fully involved. I don't know what to expect so I'm eagerly awaiting my sandwich. Okay so it's a lot smaller than a sub, maybe 6"" long. The first taste is the chili paste hot sauce. The beef itself has no distinct flavor. I'd have to say its a miss as far as I'm concerned. Its all heat and no flavor. Disappointing. I spoke with one of the corporate trainers who told me that the sandwich is built around the sauce. Apparently the sauce raises the metabolism and enhances weight loss. I find that claim questionable. It also would mean that the sandwich is simply a carrier for the sauce. I'm sure that Firehouse will also sell the sauce as a stand alone item. I watched the trainer prepare a basic salad. After he was done he gave it to me. Firehouse food is always served in red plastic containers that seem to resemble airborne gurneys that one would winch into a helicopter. The salad is served in a rounded red bowl that seems to be the perfect size for cereal,  dog food, etc. I think they'll lose a lot of bowls! As for the salad, well it's a salad. A mixture of lettuce,  bell peppers,  cucumbers, tomatoes, olives, cheese and 2 pepperocini. Dressing is added then the salad is tossed for 30 seconds. It distributes the dressing nicely. Trying to eat a large bowl of salad after the sandwich was a chore. What I noticed most about the salad was that every ingredient looked as though it had been run through a wood chipper. Every veggie was in tiny pieces. Its a lot of salad for the money."
1/8/2014,3,q200TCFOheJfS_MvvwMfJw,#NAME?,6LoNRotewF81fxka6L_8Jw,"I'm trying another specialty sandwich today, Captain Sorenson's grilled chicken sandwich with datil pepper sauce. Jarvis took my first one back because he said it had a hair on it. It's currently being re-made.So the sandwich appears and I'm getting excited till I bite into it... and it has no flavor?  Captain Sorenson's datil pepper hot sauce has great flavor.  Its akin to a hot ketchup. This is not looking good. But there's another disturbing discovery just below the bun. The grilled chicken has a rubbery texture. At first I thought it might not have been cooked, but it wasn't raw. It just has a weird texture to it. Even fully involved it had no flavor till I smothered it in Cap'n Sorensen's sauce. Two strikes..."
1/10/2014,5,q200TCFOheJfS_MvvwMfJw,X4UEsjZ5Vq3w1G1iYuU1zg,6LoNRotewF81fxka6L_8Jw,"So I'm going to head over to Firehouse again and try another of the hearty and flavorful sandwiches. I had been talking to an employee and he felt that I wasn't giving the sandwiches the chance they deserved. I'm going to try the turkey with salsa verde.Now this is a good tasting sandwich!  The salsa verde compliments the turkey nicely. The lettuce is nice and crispy. The turkey has a nice smoked flavor that compliments the salsa nicely. Everything tastes good! You knocked it out of the park with this one guys!To be fair each of the sandwiches are carefully designed and paired with items that compliment one another while akeeping the calorie count below 500. As anyone who's ever attempted a diet knows it's extremely difficult to make a meal that's both hearty and flavorful. Flavor components that most of us think have no bearing on calories can really add calories to a dish. So unknown employee, thank you for making my Firehouse supper amazing!I'm sitting back down. I want another one!"
1/24/2014,5,q200TCFOheJfS_MvvwMfJw,Z4yIildDnBgIZZU1wbsA9g,6LoNRotewF81fxka6L_8Jw,There's just something about a firehouse Italian fully involved sub and Backdraft hot sauce accompanied by a Barq's vanilla root beer that really hits the spot on a cold winter day.The sub was hot and delicious. I don't know who crafted it but they did a great job. It was nice and messy. Firehouse is definitely the place to be on a cold day.
1/26/2014,5,q200TCFOheJfS_MvvwMfJw,qmzYcbo9stt5W7Kax5-4fg,6LoNRotewF81fxka6L_8Jw,Once again I'm eating a turkey salsa verde sandwich at firehouse. It's a nice wet sandwich that's full of flavor and fills one up nicely. It is definitely one of my favorite sandwiches even though I've been on an Italian sub kick this past week. The atmosphere today is playful. It's a brisk day today but it's nice and warm in firehouse. There is a basketball game on the televisions and a medium amount of diners. A perfect atmosphere in which to enjoy a meal.
1/28/2014,5,q200TCFOheJfS_MvvwMfJw,BMiQPJUsB7_a4ViC291CEQ,6LoNRotewF81fxka6L_8Jw,"Comfort food... When one thinks about comfort food one usually thinks about pancakes or tapioca pudding. Rarely do people view subs as comfort food. Yet a Firehouse Italian sub is very much comfort food. Today I had a large Italian sub fully involved crafted by Mike Shingle. Everything was in it place in perfect proportion. For a day like today when it's freezing cold and the wind makes you bow your head to escape its fury, you can count on Firehouse providing the best comfort food to warm you up and let you meet the cold head on. Good job folks!"
2/1/2014,5,q200TCFOheJfS_MvvwMfJw,AAzGt_NnrL9XQbH8ppfcEg,6LoNRotewF81fxka6L_8Jw,Let's return to the Siracca beef sandwich. It's been nearly a month since its introduction. I had one for supper this evening. It was nicely crafted by Greg Gimon. The sandwich is a nicely balanced combination of beef and Siracca hot sauce. The sauce grows on you. I had first likened it to eating a flamethrower but it has a nice flavor component all its own. I do admit that I asked for a small taster cup with extra sauce. I tend to like my sandwiches wet. All in all it was a good hearty sandwich that really sated my hunger. I'm looking forward to eating my next one.
2/4/2014,5,q200TCFOheJfS_MvvwMfJw,ik7Jt6H5HM0fUV1Dzvb8tQ,6LoNRotewF81fxka6L_8Jw,"So today I decided to try the Hook and Ladder light sandwich. My memory of the hook and ladder sub is fuzzy at best, so it was a completely new taste for me. The sandwich has a slightly smokey and sweet taste that is delicious. If I closed my eyes I could imagine that I was holding a medium or even a large sub. The sandwich was crafted by Mike Shingle and as always he did a superb job. The Hook and Ladder light joins my list of great sandwiches. Bravo Firehouse!"
2/7/2014,5,q200TCFOheJfS_MvvwMfJw,0vNyluttA9xbcZ_gWJwNNQ,6LoNRotewF81fxka6L_8Jw,So today the hearty and flavorful sandwich makes the leap into  becoming the Siracca beef fully involved medium sub! A joint effort by Mr. Gimon and Mr.Flenor crafted beautifully and very tasty.Thank you Firehouse challenge for the combo coupon!  The extra Siracca sauce is very important when ordering the sub version. The Swiss cheese really brings out the flavor of the roast beef.
2/9/2014,5,q200TCFOheJfS_MvvwMfJw,SEnnzLBp99QpBG8EukV-ng,6LoNRotewF81fxka6L_8Jw,"(02/08/2014) Time for another fully involved medium Italian sub courtesy of Mike Shingle. It looks and smells delicious! It was great and it filled me up nicely.(02/09/2014) Today I'm trying another of the hearty and flavorful sandwiches: turkey and cranberry. It was a hard decision. Should I stay with the familiar or blaze off into the unknown. ..? Of course I picked the unknown. So the sandwich was crafted by Mike Goss and Damien. The first bite reminded me of Thanksgiving dinner minus the stuffing, thankfully the delicious pickle fills in nicely. Like the turkey salsa verde sandwich this sandwich has a nice smoked flavor thanks to the turkey with a sweet lingering finish courtesy of the cranberry.  Another great sandwich! Thanks Firehouse!"
2/24/2014,5,q200TCFOheJfS_MvvwMfJw,Y3eeWAaKxpTRdHGabceuuQ,6LoNRotewF81fxka6L_8Jw,Today I'm trying Momma's chicken salad. I have been doing the Firehouse Subs challenge online on their website and have received some great coupons. But the best coupon came at the end of the challenge for a free hearty and flavorful sandwich or one of the new salads. A very generous coupon. Mike Shingle made my salad. It is very tasty and is really hitting the spot today.
3/2/2014,5,q200TCFOheJfS_MvvwMfJw,dSMy7dqeTo4otiCS0A5lLg,6LoNRotewF81fxka6L_8Jw,"Today I had an opportunity to try a veggie sub. I'd always been unsure about it but today was the day to give it a try. When the sub arrived at my table after being crafted by Greg Gimon the first attribute that caught my attention was the aroma. The sub almost demanded to be eaten,  not only eaten but devoured. And it was not to be denied. It tasted great. It also fell apart very nicely. All in all it hit the spot nicely."
3/16/2014,5,q200TCFOheJfS_MvvwMfJw,mn7VgDoQQBkYibeCXIWhlQ,6LoNRotewF81fxka6L_8Jw,(3/12/14) I had a great Italian sub today. It was superbly crafted by Mandy. It was delicious hot but I could only eat half of it. So I took the other half home in a container. I ate it for lunch the next day and surprisingly it tasted even better cold.(3/14/14)Fast forward to today. I'm having another Italian sub jointly crafted by Mike Shingle & Greg Gimon. As usual it was very well made and delicious.  (03/15/14) Mike and Greg are working second shift again today. What to have what to have... I again decided on an Italian sub. It was good to see Matt back behind the counter. He really makes customers feel welcome. The sub as usual was very tasty and prepared just right. Nice work guys!
12/17/2012,2,q200TCFOheJfS_MvvwMfJw,70IFKdZoLSb1Qrdsi8rlBw,ptJU2je54RnziO4bfS5ORg,I ordered the jumbo soft pretzels and the Bacon ranch steak quesadillas. I hope its all good. I'm sick of driving all over East Charlotte in an attempt to find something better than a 2 star restaurant and more importantly one that takes American Express. The restaurant is pretty empty. I thinly my waitress's name is Angie. The pretzels were pretty good but overpriced. The quesadillas were flavorless and filled with fatty meat. Ugh. Unfortunately with a tip included the bill was $23. That's way too much for mediocre food. The Chili's on my side of town has better food than this one does. I won't be returning.
4/28/2012,3,q200TCFOheJfS_MvvwMfJw,S_UUNuQGd0QOsx82hTA-3Q,yumgsa9m02CACzq0dHZP7Q,"I'm giving this restaurant three stars because no matter what happens here I've always enjoyed their burgers. So... the first time my wife & I ate here was when they opened in this location. It wasn't a good experience but the food was good. Fast forward to the future. Picture if you will, a couple driving around at 8pm confused as to where to eat, Red Robin beckons with its faux diner lights. We enter the restaurant & its nearly empty. We both look at one another with a wtf look on our faces. Eight pm and there's no one in the bar & the restaurant is nearly empty, what gives? No one seemed to know. Our hostess took us to a table that had an empty bottle of ketchup and no tableware. We didn't notice that fact till we needed napkins.I ordered a black Russian. What arrived was a black martini? WTF? That drink was sent back and eventually the black Russian appeared. I had to nurse it though. It was a very small drink. :( We ordered guacamole, salsa & chips as an appetizer. It had a couple very large homemade chips, some regular sized chips & two chip baskets that held the guacamole & salsa respectively. Cute idea but neither chip cup held enough of either. However it was good. My wife ordered chicken tenders & I had a Chophouse Burger. The burger was very good. I really appreciate Red Robin's wrappers around the burgers. They really make eating burgers a pleasure.  Our server's name was Matt. A nice & polite young man. Should we dine there again we'll ask for him."
5/15/2012,4,q200TCFOheJfS_MvvwMfJw,ZFTALEt73BVdEO8ANUedCQ,yumgsa9m02CACzq0dHZP7Q,"We sat at the bar. Our server was Dena. My wife ordered the royal red robin without the special sauce. I ordered a burning love, god help me. The burgers were good. Mine was very filling. My wife wolfed hers down in what seemed like seconds. I was more leisurely in consuming mine. I actually made it home before the root beer float decided that it wanted out. I made the mistake of getting three refills on the float. But in my defense it was yummy! The burnin love burger wasn't overly spicy but my lips were tingling by the time I had nearly finished the burger so I was hoping to get home before it wanted out as well. Dena was a good server. She anticipated our needs and was prompt with drink refills. My burger was great."
6/7/2012,4,q200TCFOheJfS_MvvwMfJw,EFxkBDUpYlvYHZYxKGEt3Q,yumgsa9m02CACzq0dHZP7Q,I ordered a root beer float and a guacamole bacon burger. My wife ordered a sweet tea. I had a coupon for a free burger since my birthday is in June. They finally have soda glasses but the straws aren't long enough to poke out of them comfortably. They need longer straws. The burger was great. All in all a nice meal.
6/29/2012,4,q200TCFOheJfS_MvvwMfJw,G8NJ3WK0Hm-pvTAwPGo7_g,yumgsa9m02CACzq0dHZP7Q,The guy who was going to seat us led us into the main dining room. Damn its really hard to see what incredible pigs people are. I feel sorry for the people that have to clean up after them. We're seated in the bar area. We ordered the guacamole and chips. The chips used to be made in the kitchen qnd came in a basket. Now a wire stand has two small containers of salsa and guacamole with a small amount of chips in the center. So far we have eaten all the chips and are waiting on a refill. The chips when they arrived were piping hot. We ate the rest of the salsa and the guacamole. My wife had chicken tenders and she thought they were good. My burger was good to but man was it spicy! They used fresh raw jalapeno peppers. I could only fit a couple root beer floats into me. All in all it was a good supper.
7/4/2012,4,q200TCFOheJfS_MvvwMfJw,N7bCvKY72jpC7j-AdZdqKQ,yumgsa9m02CACzq0dHZP7Q,We decide to eat at Red Robin tonight because of the heat. We made use of the free appetizer offer I received via my red royalty card. We got a double sampler of onion rings and cheese sticks. I have to say that I've had better onion rings at iHop. The rings were medium sized. They were coated with a very crunchy breaded batter that I didn't care for. My wife thought the cheese sticks were fine. My wife ordered the cluckers and fries and I had a crybaby burger.The crybaby burger was strange in that the ghost sauce had an odd taste to it. The waiitress told me it was because of the burger being layered with two kinds of onions but I could definitely taste something off in the sauce. Anyhow the burger was good & I was hungry so it was a winning combination.
8/2/2012,4,q200TCFOheJfS_MvvwMfJw,PE2pSP74Y9hjPunzTtaa5Q,yumgsa9m02CACzq0dHZP7Q,"Starting the evening off with a double starter of cheese sticks and jalapeno coins to be followed by a fiery ghost burger. As usual I'm having a bottomless rootbeer float.Lydia was our server. Everything was great, no screaming kids or unruly drunks, no sounds of dishes falling or the fire alarm going off. A great evening."
8/20/2012,4,q200TCFOheJfS_MvvwMfJw,ZNT_mFr3z09uJBSkBnjSNw,yumgsa9m02CACzq0dHZP7Q,"We're eating in the bar tonight. I ordered a pig out burger, a new one for me. My wife ordered the cluckers. She's having a mojito. I'm having the bottomless rootbeer float.I was surprised by the pig out and not in a good way. Apparently when the menu states hardwood smoked bacon what it really means is droopy regular bacon. It really had no flavor. I mentioned this to our waitress & apparently she informed her manager.His name was Shawn. He was a nice guy but really... do you have to mention your name in every other sentence? We talked for a bit after he comped the burger, over our objections I must add. I'm giving them 4 stars for this action. The food wasn't a winner this evening."
10/13/2012,3,q200TCFOheJfS_MvvwMfJw,FcvAdUxWTZuxdn_9X_Zc-Q,yumgsa9m02CACzq0dHZP7Q,"We're trying the new pretzels vote appetizer tonight. I ordered a burning love burger and my wife is getting spinach dip. As far as the pretzel appetizer is concerned it really is nothing more than hot dough. Would I order it again, probably not. The Burning Love burger was good as always. It seemed though that I didn't get very many fries in the basket. The root beer float was yummy as always too."
12/9/2012,3,q200TCFOheJfS_MvvwMfJw,eEGxpQh7oZ3mZyuX_6Je0g,yumgsa9m02CACzq0dHZP7Q,So we're back at Red Robin. My red royalty card entitled me to a free gingerbread milkshake. My wife made vomiting sounds when she was informed of this. But the reality was that it was a very tasty shake. It was accompanied by the metal shake container as well.I ordered a Tropical sunburn burger as my meal and Yukon chips and onion dip as an appetizer. The Yukon chips were a $2 menu item. The chips themselves were tasty. The onion dip was powdered & tasted like it was from a box. Another item not to be bothered with.The Tropical Sunburn Burger sounded interesting & the pineapple mango slaw was quite tasty. It'll be a burger that I'll order again. But I won't be ordering the sweet potato fries. They are two thinly cut & have no flavor whatsoever.
4/11/2013,4,q200TCFOheJfS_MvvwMfJw,9RzglFia_9vAPSfdBPIS0g,yumgsa9m02CACzq0dHZP7Q,I ordered a chophouse burger for dinner this evening along with the bottomless root beer float. We hadn't been to Red Robin in quite sometime mainly owing to having outrageously busy work schedules. The burger was excellent but I drank too many floats before it arrived. It was nice to receive a red royalty discount of 10% off the bill.(4/7/13)
5/27/2013,4,q200TCFOheJfS_MvvwMfJw,yKG2LjMhkYBiGwWlTIudtA,yumgsa9m02CACzq0dHZP7Q,(5/18/13) Coming after 10pm on a Saturday night is a good choice. I ordered a bottomless root beer float and a 5 alarm burger. Ryan was our server. Everything was great and tasty.That 5 alarm burger is very spicy! It has both fresh jalape<f1>os and fried jalape<f1>os. I once again had the bottomless root beer float. Red Robin is my burger comfort food restaurant.(5/25/13) Matt is our server on this visit. I'm having a fiery ghost burger with coleslaw and sweet potato fries. I also ordered a Hawaiian smoothy. If I thought the 5 alarm burger was spicy the fiery ghost burger made sure I would never repeat that mistake. Dang that burger was hot!!! The sweet potato fries weren't all that special but the Hawaiian Kiss Smoothy was excellent. It was pretty crowded Saturday night but we got a booth in the bar right away & it wasn't long till the food came out. Being a Red Royalty member was nice because we got one of our items for free.
6/16/2013,3,q200TCFOheJfS_MvvwMfJw,rBk4iqLmANf6Jg-aJ4fQ1Q,yumgsa9m02CACzq0dHZP7Q,"(6/15/2013) Well its a Saturday night and the place is filling up with kids. I ordered another Hawaiian heart throb smoothie. My wife is having sweet tea. We ordered the chips & French onion dip & the full order of riblets off the $9 appetizer menu.First off the chips were cold even though some of them still had a lot of oil on them. The French onion dip tasted like a packet of French onion soup mix was dumped into some cream. Despite these problems we ate it all because the $9 riblets were worse. How much worse you may ask? Well for $9 you receive 8 riblets on a bed of the same chips that came with the dip. The eight riblets might have equaled three full size ribs. Like any ribs the riblets were 95% bone and 5% meat. The riblets were also barely warm & had almost no flavor or sauce. My wife said we would never order them again & I concurred.My wife ordered chicken strips as her main meal. There were three strips altogether with french fries. I felt daring & ordered the Beserker Burger which was promoting some movie. I should've stuck to the regular menu. The Beserker came on a red platter with a hammered aluminum cup around the fries. The cup had no bottom so it had to be kept on the platter. Still its a step in the right direction...The burger did not have a wrapper around it. It did have a useless wooden paddle speared through its center advertising the movie. When I tried picking up the burger to eat it, it fell apart. I had to eat it with a knife and fork. It had some special onion straws on it that tasted no differently than the onion straws found on any other burger.The highlight of the burger was the spicy pickles. The pickles were crunchy & seasoned nicely.Now on to the service or lack of it from our server Stephanie. I can't think of a lot of excuses why she seemed to think that my smoothie would refill itself. And I can't forgive waiting 15 minutes for her to remember to put the drink order in with the bartender! Empty plates sat on the table waiting to be removed. She wasn't personable in any manner & made me wish that one of our regular servers had been working the bar that evening. What made it worse in my eyes was the fact that the burger was my birthday burger.I think we'll just go on weekday nights. The three stars are for the pickles and the smoothie only."
1/23/2014,3,q200TCFOheJfS_MvvwMfJw,40I1ONL6XJXZTCEve_PNTQ,yumgsa9m02CACzq0dHZP7Q,"So seven months later we are back at Red Robin.  (1/23/14) They have a new signature burger called the smoke and pepper burger a pepper lover's delight. I thought ok that sounds good and like the berserker burger on my last visit it was a disappointment. But I'm getting ahead of myself. .. Since the last time we were there the menu had been completely redesigned and prices had gone up. The bar area was very cold as well. It was cold to the point that I had to put my jacket on. The manager blamed our table's proximity to the door but I couldn't feel any heat coming through any of the three vents near our booth. So I ordered the newest burger. My wife had the Arctic cod and chips.  She seemed to enjoy her meal. I had a sweet tea and a bottomless root beer float. I've always enjoyed the root beer floats and this time was no exception. They had changed the composition by putting the ice cream on the top instead of putting it on the bottom. I got through the original and a refill before I was full. The smoke and pepper burger was on a ciabatta roll. It had peppered bacon and ketchup with pepper in it. You really couldn't taste the pepper at all. Strangely even though I could feel the heat of the sandwich it was barely warm. The fries were cold as well. I ate maybe half of the burger before I pulled it apart to see what was peppered. I had thought that the burger would be peppered but it wasn't it just had a smear of peppered ketchup, very disappointing. The highlight of the meal was spending time with my wife and the root beer float. I really need to consult my Yelp reviews before I order there again. The stars are for our server Lydia who gave us great service and the float only."
4/13/2014,5,q200TCFOheJfS_MvvwMfJw,9h43iYHYAo-zW78AmuSUNg,yumgsa9m02CACzq0dHZP7Q,"I'm sitting in the main dining room for the first time since the restaurant opened. There aren't very many children here on a Sunday afternoon, good to know. My server's name is Kiel. He seems like a nice guy. I'm having a Burning Love burger with bottomless fries and a root beer float.  I eagerly await my meal. The burger and fries were hot and tasty. The burger had a roasted jalape<f1>o pepper skewered to the top of the bun. It was delicious as well. I love their root beer floats!  Kiel was attentive and fun and I greatly enjoyed my meal."
6/16/2014,2,q200TCFOheJfS_MvvwMfJw,SvxzHXxYuvLctW5cRdJuYA,yumgsa9m02CACzq0dHZP7Q,"(5/25/14) We are eating in the bar area this evening.  Kiel is our server. I'm going to be having the Burning Love burger with fiery ghost pepper sauce. My wife is having the clucks and fries. Everything was decent but nothing stood out. It seems like every time I go there to eat the place is empty. I think that the decline in food with actual flavors is responsible for that.(6/15/14) My wife and I went here tonight for my birthday hamburger. We were served by an usually chipper server named Ryan. My wife had no appetite so she ordered a bowl of onion soup. I had the Cantina Jack burger. Both selections were poor choices as we were to discover later in the meal. I also had a bottomless root beer float, something that I am fond of, this evening however the float was more ice cream than root beer. It was very difficult to chug it down. My wife's onion soup was served in a tiny bowl and a third of it was a slice of bread with melted cheese draped over it.The Cantina Jack burger was limp. It said on the menu that it had mild green chilis but I had to tear the burger apart to find less than half a teaspoon of chili paste at the center of the burger, how disappointing. The burger had no flavor and it's limpness prevented it from being lifted and not falling apart in my hands. They should never have abandoned the burger wrappers. Ryan was trying overly hard to see if I could drink 9 root beer floats,  a goal that I had no intention of surpassing. He offered the last one to me as a to go cup placing the empty cup on the table. I should've just left at that point but I tried to pour the float into the cup and poured it down the front of my pants instead."
